tag.number.full,DT,Location,Type,Num_Detect,Date,Species,Gender,Length,Time,sponser,name,school,school_class,Location2,Name,LAT,LONG,color
900_228000637961,2021-05-20T18:49:14Z,C1,HA,2137,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637961,2021-05-20T18:49:14Z,C1,HA,4,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637961,2021-05-20T18:49:14Z,C1,HA,1,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637961,2021-05-20T18:49:15Z,C1,HA,1,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637961,2021-05-20T18:49:15Z,C1,HA,1,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637961,2021-05-20T18:49:15Z,C1,HA,1,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637961,2021-05-20T18:49:15Z,C1,HA,1,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637961,2021-05-20T18:49:17Z,C1,HA,1,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637961,2021-05-20T18:49:17Z,C1,HA,3,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637961,2021-05-20T18:49:18Z,C1,HA,4,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637962,2021-05-01T02:25:21Z,A5,HA,62,4/30/21,A,F,27.5,20:40:00,Amanda Kelleher,Sathern,,,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637962,2021-05-01T02:25:25Z,A5,HA,7,4/30/21,A,F,27.5,20:40:00,Amanda Kelleher,Sathern,,,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637962,2021-05-01T02:26:36Z,A6,HA,2666,4/30/21,A,F,27.5,20:40:00,Amanda Kelleher,Sathern,,,4,Dexters 2,41.5855,-70.572629,#3182bd
900_228000637962,2021-05-01T03:39:11Z,J1,HA,254,4/30/21,A,F,27.5,20:40:00,Amanda Kelleher,Sathern,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637962,2021-05-01T03:40:40Z,J1,HA,10,4/30/21,A,F,27.5,20:40:00,Amanda Kelleher,Sathern,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637962,2021-05-01T03:44:00Z,J1,HA,140,4/30/21,A,F,27.5,20:40:00,Amanda Kelleher,Sathern,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637962,2021-05-01T03:44:03Z,J1,HA,2,4/30/21,A,F,27.5,20:40:00,Amanda Kelleher,Sathern,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637962,2021-05-01T03:44:05Z,J1,HA,2,4/30/21,A,F,27.5,20:40:00,Amanda Kelleher,Sathern,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637962,2021-05-01T03:45:50Z,J2,HA,1141,4/30/21,A,F,27.5,20:40:00,Amanda Kelleher,Sathern,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637962,2021-05-01T03:47:58Z,J3,HA,1229,4/30/21,A,F,27.5,20:40:00,Amanda Kelleher,Sathern,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637962,2021-05-01T03:48:00Z,J2,HA,312,4/30/21,A,F,27.5,20:40:00,Amanda Kelleher,Sathern,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637962,2021-05-01T03:48:00Z,J4,HA,1177,4/30/21,A,F,27.5,20:40:00,Amanda Kelleher,Sathern,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637962,2021-05-01T03:48:00Z,J1,HA,151,4/30/21,A,F,27.5,20:40:00,Amanda Kelleher,Sathern,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637962,2021-05-01T03:48:41Z,J4,HA,102,4/30/21,A,F,27.5,20:40:00,Amanda Kelleher,Sathern,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637962,2021-05-01T03:48:42Z,J4,HA,1,4/30/21,A,F,27.5,20:40:00,Amanda Kelleher,Sathern,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637962,2021-05-01T03:48:45Z,J4,HA,4,4/30/21,A,F,27.5,20:40:00,Amanda Kelleher,Sathern,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637963,2021-05-01T02:36:54Z,A5,HA,1,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637963,2021-05-01T03:36:47Z,J1,HA,250,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637963,2021-05-01T03:36:58Z,J1,HA,23,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637963,2021-05-01T03:37:00Z,J1,HA,1,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637963,2021-05-01T03:37:01Z,J1,HA,1,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637963,2021-05-01T03:37:15Z,J1,HA,26,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637963,2021-05-01T03:37:16Z,J1,HA,2,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637963,2021-05-01T03:37:23Z,J1,HA,15,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637963,2021-05-01T03:37:24Z,J1,HA,1,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637963,2021-05-01T03:38:07Z,J2,HA,107,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637963,2021-05-01T03:39:41Z,J3,HA,341,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637963,2021-05-01T03:40:02Z,J4,HA,346,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637963,2021-05-01T03:40:04Z,J4,HA,1,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637963,2021-05-01T03:40:04Z,J4,HA,1,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637963,2021-05-03T18:48:34Z,D1,HA,120,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637963,2021-05-03T19:09:40Z,D1,HA,1,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637963,2021-05-03T19:11:12Z,D2,HA,967,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637963,2021-05-03T19:11:20Z,D2,HA,7,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637963,2021-05-03T19:11:38Z,D2,HA,15,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637963,2021-05-03T19:12:07Z,D2,HA,22,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637963,2021-05-03T19:12:34Z,D2,HA,25,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637963,2021-05-03T19:12:42Z,D2,HA,6,4/30/21,A,M,27.8,20:42:00,Amanda Kelleher,Spartukis,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637964,2021-05-01T01:35:11Z,A5,HA,1,4/30/21,A,M,27.8,20:44:00,Amanda Kelleher,Bluey,,,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637964,2021-05-01T02:46:20Z,J1,HA,877,4/30/21,A,M,27.8,20:44:00,Amanda Kelleher,Bluey,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637964,2021-05-01T02:46:52Z,J2,HA,1099,4/30/21,A,M,27.8,20:44:00,Amanda Kelleher,Bluey,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637964,2021-05-01T02:48:04Z,J3,HA,1077,4/30/21,A,M,27.8,20:44:00,Amanda Kelleher,Bluey,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637964,2021-05-01T02:48:30Z,J4,HA,1031,4/30/21,A,M,27.8,20:44:00,Amanda Kelleher,Bluey,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637964,2021-05-01T02:48:32Z,J4,HA,2,4/30/21,A,M,27.8,20:44:00,Amanda Kelleher,Bluey,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637964,2021-05-01T02:48:34Z,J4,HA,2,4/30/21,A,M,27.8,20:44:00,Amanda Kelleher,Bluey,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637964,2021-05-04T04:24:16Z,D1,HA,464,4/30/21,A,M,27.8,20:44:00,Amanda Kelleher,Bluey,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637964,2021-05-04T04:27:12Z,D1,HA,7,4/30/21,A,M,27.8,20:44:00,Amanda Kelleher,Bluey,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637964,2021-05-04T05:59:39Z,D2,HA,637,4/30/21,A,M,27.8,20:44:00,Amanda Kelleher,Bluey,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637965,2021-05-01T01:39:35Z,A6,HA,162,4/30/21,A,M,25.9,20:44:00,Nancy Brink,NancyB01,,,4,Dexters 2,41.5855,-70.572629,#3182bd
900_228000637965,2021-05-01T02:38:45Z,J1,HA,193,4/30/21,A,M,25.9,20:44:00,Nancy Brink,NancyB01,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637965,2021-05-01T02:39:27Z,J2,HA,45416,4/30/21,A,M,25.9,20:44:00,Nancy Brink,NancyB01,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637965,2021-05-01T02:40:48Z,J3,HA,45519,4/30/21,A,M,25.9,20:44:00,Nancy Brink,NancyB01,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637965,2021-05-01T02:41:34Z,J4,HA,45606,4/30/21,A,M,25.9,20:44:00,Nancy Brink,NancyB01,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637966,2021-05-01T02:10:33Z,A5,HA,199,4/30/21,A,M,25.5,20:45:00,Nancy Brink,NancyB02,,,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637966,2021-05-01T03:03:49Z,J1,HA,159,4/30/21,A,M,25.5,20:45:00,Nancy Brink,NancyB02,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637966,2021-05-01T03:04:09Z,J1,HA,44,4/30/21,A,M,25.5,20:45:00,Nancy Brink,NancyB02,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637966,2021-05-01T03:04:10Z,J1,HA,1,4/30/21,A,M,25.5,20:45:00,Nancy Brink,NancyB02,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637966,2021-05-01T03:04:27Z,J1,HA,39,4/30/21,A,M,25.5,20:45:00,Nancy Brink,NancyB02,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637966,2021-05-01T03:04:56Z,J2,HA,223,4/30/21,A,M,25.5,20:45:00,Nancy Brink,NancyB02,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637966,2021-05-01T03:06:49Z,J3,HA,331,4/30/21,A,M,25.5,20:45:00,Nancy Brink,NancyB02,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637966,2021-05-01T03:07:09Z,J4,HA,329,4/30/21,A,M,25.5,20:45:00,Nancy Brink,NancyB02,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637966,2021-05-01T03:07:10Z,J4,HA,1,4/30/21,A,M,25.5,20:45:00,Nancy Brink,NancyB02,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637966,2021-05-01T03:07:11Z,J4,HA,1,4/30/21,A,M,25.5,20:45:00,Nancy Brink,NancyB02,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637966,2021-05-02T01:35:38Z,D1,HA,2151,4/30/21,A,M,25.5,20:45:00,Nancy Brink,NancyB02,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637966,2021-05-02T01:51:15Z,D2,HA,1698,4/30/21,A,M,25.5,20:45:00,Nancy Brink,NancyB02,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637967,2021-05-01T03:38:39Z,A5,HA,237,4/30/21,A,F,26.9,20:47:00,Nancy Brink,NancyB03,,,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637967,2021-05-01T03:39:38Z,A6,HA,1780,4/30/21,A,F,26.9,20:47:00,Nancy Brink,NancyB03,,,4,Dexters 2,41.5855,-70.572629,#3182bd
900_228000637967,2021-05-01T04:24:43Z,J1,HA,67,4/30/21,A,F,26.9,20:47:00,Nancy Brink,NancyB03,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637967,2021-05-01T04:24:44Z,J1,HA,1,4/30/21,A,F,26.9,20:47:00,Nancy Brink,NancyB03,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637967,2021-05-01T04:25:34Z,J2,HA,91,4/30/21,A,F,26.9,20:47:00,Nancy Brink,NancyB03,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637967,2021-05-01T04:26:54Z,J3,HA,130,4/30/21,A,F,26.9,20:47:00,Nancy Brink,NancyB03,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637967,2021-05-01T04:26:54Z,J4,HA,96,4/30/21,A,F,26.9,20:47:00,Nancy Brink,NancyB03,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637967,2021-05-01T04:26:54Z,J1,HA,7,4/30/21,A,F,26.9,20:47:00,Nancy Brink,NancyB03,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637967,2021-05-01T04:26:54Z,J2,HA,116,4/30/21,A,F,26.9,20:47:00,Nancy Brink,NancyB03,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637967,2021-05-01T04:27:09Z,J4,HA,37,4/30/21,A,F,26.9,20:47:00,Nancy Brink,NancyB03,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637967,2021-05-01T04:27:12Z,J4,HA,4,4/30/21,A,F,26.9,20:47:00,Nancy Brink,NancyB03,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637968,2021-05-01T02:28:28Z,A5,HA,392,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637968,2021-05-01T03:17:54Z,J1,HA,249,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637968,2021-05-01T03:17:58Z,J1,HA,2,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637968,2021-05-01T03:19:17Z,J2,HA,192,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637968,2021-05-01T03:22:05Z,J3,HA,424,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637968,2021-05-01T03:22:23Z,J4,HA,401,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637968,2021-05-01T03:22:26Z,J4,HA,1,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637968,2021-05-03T19:02:12Z,D1,HA,10,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T19:02:24Z,D1,HA,9,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T19:02:38Z,D1,HA,0,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T19:24:04Z,D1,HA,203,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T19:24:20Z,D1,HA,12,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T19:36:02Z,D1,HA,0,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T19:36:21Z,D1,HA,12,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T19:50:51Z,D1,HA,1,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T19:59:17Z,D1,HA,4,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T19:59:30Z,D1,HA,0,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T19:59:59Z,D1,HA,17,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T20:02:54Z,D1,HA,0,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T20:03:03Z,D1,HA,0,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T20:05:33Z,D1,HA,64,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T20:06:24Z,D1,HA,30,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T20:08:31Z,D1,HA,2,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T20:08:45Z,D1,HA,0,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T20:17:25Z,D1,HA,42,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T20:18:08Z,D1,HA,7,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T20:27:46Z,D1,HA,25,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T20:28:03Z,D1,HA,13,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T20:29:23Z,D1,HA,14,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T20:46:32Z,D1,HA,51,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T20:47:03Z,D1,HA,10,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T20:54:59Z,D1,HA,229,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T20:55:24Z,D1,HA,21,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T20:55:43Z,D1,HA,15,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T21:14:32Z,D1,HA,30,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T21:23:38Z,D1,HA,45,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T21:24:32Z,D1,HA,6,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T21:27:40Z,D1,HA,0,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T21:27:57Z,D1,HA,11,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T21:30:22Z,D1,HA,7,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T21:41:41Z,D1,HA,0,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T21:43:08Z,D1,HA,0,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T21:47:54Z,D1,HA,23,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T21:48:22Z,D1,HA,24,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T21:48:57Z,D1,HA,2,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T21:50:03Z,D1,HA,60,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T21:57:31Z,D1,HA,98,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T21:57:40Z,D1,HA,2,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T22:00:40Z,D1,HA,6,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T22:01:46Z,D1,HA,1,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T22:05:01Z,D1,HA,21,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T22:05:45Z,D1,HA,15,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T22:10:02Z,D1,HA,0,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T22:11:14Z,D1,HA,62,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T22:24:40Z,D1,HA,44,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T22:24:49Z,D1,HA,7,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T22:37:01Z,D1,HA,148,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T22:37:22Z,D1,HA,17,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T22:41:33Z,D1,HA,74,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637968,2021-05-03T22:51:10Z,D1,HA,28,4/30/21,A,M,26.2,20:48:00,Nancy Brink,NancyB04,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
